index	speaker	text	voice_cue	bank_name	subsong_index	subtitle_file	wav_file	metadata_file	script_path	line_no	voice_line_no	acb_path
32	燕	まずは基礎をしっかり固めることに\n集中させたほうがいい。	sud_vo_adv_csprt-3-0079_02_atbm-005	sud_vo_adv_csprt-3-0079_02	5	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0032_sud_vo_adv_csprt-3-0079_02_atbm-005_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0032_sud_vo_adv_csprt-3-0079_02_atbm-005_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0032_sud_vo_adv_csprt-3-0079_02_atbm-005_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235303333/1ea65a47a56309f0fdf32b10970f2025	87	88	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523131363335/d66ef3bca4d27346f402d5eef8168d42
33	燕	貴様のやり方はいつも性急なのだ！\n育成はすぐに結果が出るものではない！	sud_vo_adv_csprt-3-0079_02_atbm-006	sud_vo_adv_csprt-3-0079_02	6	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0033_sud_vo_adv_csprt-3-0079_02_atbm-006_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0033_sud_vo_adv_csprt-3-0079_02_atbm-006_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0033_sud_vo_adv_csprt-3-0079_02_atbm-006_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235303333/1ea65a47a56309f0fdf32b10970f2025	111	112	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523131363335/d66ef3bca4d27346f402d5eef8168d42
34	燕	ええい、埒が明かんな。\n秦谷はどう思う？　――ん、秦谷？	sud_vo_adv_csprt-3-0079_02_atbm-007	sud_vo_adv_csprt-3-0079_02	7	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0034_sud_vo_adv_csprt-3-0079_02_atbm-007_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0034_sud_vo_adv_csprt-3-0079_02_atbm-007_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0034_sud_vo_adv_csprt-3-0079_02_atbm-007_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235303333/1ea65a47a56309f0fdf32b10970f2025	124	125	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523131363335/d66ef3bca4d27346f402d5eef8168d42
35	燕	秦谷はどこに行ったァ！？	sud_vo_adv_csprt-3-0079_02_atbm-008	sud_vo_adv_csprt-3-0079_02	8	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0035_sud_vo_adv_csprt-3-0079_02_atbm-008_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0035_sud_vo_adv_csprt-3-0079_02_atbm-008_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0035_sud_vo_adv_csprt-3-0079_02_atbm-008_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235303333/1ea65a47a56309f0fdf32b10970f2025	153	149	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/5/523131363335/d66ef3bca4d27346f402d5eef8168d42
36	燕	ここの温泉は、肩こりや筋肉痛に\nよく効くらしいぞ。	sud_vo_adv_csprt-3-0053_03_atbm-001	sud_vo_adv_csprt-3-0053_03	7	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0036_sud_vo_adv_csprt-3-0053_03_atbm-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0036_sud_vo_adv_csprt-3-0053_03_atbm-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0036_sud_vo_adv_csprt-3-0053_03_atbm-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235353033/0aa65ac8bd25548c830b916937202542	19	20	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130333139/830a9bb3ccecd9ff7aa4e4cf0b3c3097
37	燕	有村、なんだそれは？	sud_vo_adv_csprt-3-0053_03_atbm-002	sud_vo_adv_csprt-3-0053_03	8	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0037_sud_vo_adv_csprt-3-0053_03_atbm-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0037_sud_vo_adv_csprt-3-0053_03_atbm-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0037_sud_vo_adv_csprt-3-0053_03_atbm-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235353033/0aa65ac8bd25548c830b916937202542	43	44	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130333139/830a9bb3ccecd9ff7aa4e4cf0b3c3097
38	燕	ふん、私は石の枕でも\nぐっすり眠れるがな。	sud_vo_adv_csprt-3-0053_03_atbm-003	sud_vo_adv_csprt-3-0053_03	9	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0038_sud_vo_adv_csprt-3-0053_03_atbm-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0038_sud_vo_adv_csprt-3-0053_03_atbm-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0038_sud_vo_adv_csprt-3-0053_03_atbm-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235353033/0aa65ac8bd25548c830b916937202542	61	62	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130333139/830a9bb3ccecd9ff7aa4e4cf0b3c3097
39	燕	……そんなことはないだろう。\nまた来ればいいじゃないか。	sud_vo_adv_csprt-3-0053_03_atbm-004	sud_vo_adv_csprt-3-0053_03	10	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0039_sud_vo_adv_csprt-3-0053_03_atbm-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0039_sud_vo_adv_csprt-3-0053_03_atbm-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0039_sud_vo_adv_csprt-3-0053_03_atbm-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5235353033/0aa65ac8bd25548c830b916937202542	130	131	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/9/523130333139/830a9bb3ccecd9ff7aa4e4cf0b3c3097
40	燕	……なぜか私の順位が上がっている。	sud_vo_adv_dear_atbm_015_atbm-001	sud_vo_adv_dear_atbm_015	1	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0040_sud_vo_adv_dear_atbm_015_atbm-001_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0040_sud_vo_adv_dear_atbm_015_atbm-001_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0040_sud_vo_adv_dear_atbm_015_atbm-001_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	8	9	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
41	燕	白草四音の意図通りに、私の動画は\n炎上していたはずだが……	sud_vo_adv_dear_atbm_015_atbm-002	sud_vo_adv_dear_atbm_015	2	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0041_sud_vo_adv_dear_atbm_015_atbm-002_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0041_sud_vo_adv_dear_atbm_015_atbm-002_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0041_sud_vo_adv_dear_atbm_015_atbm-002_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	13	14	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
42	燕	プロデューサー、どんな魔法を使った？	sud_vo_adv_dear_atbm_015_atbm-003	sud_vo_adv_dear_atbm_015	3	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0042_sud_vo_adv_dear_atbm_015_atbm-003_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0042_sud_vo_adv_dear_atbm_015_atbm-003_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0042_sud_vo_adv_dear_atbm_015_atbm-003_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	22	26	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
43	燕	なんだこれは？　……ああ、\n私の広報用SNSアカウントか。	sud_vo_adv_dear_atbm_015_atbm-004	sud_vo_adv_dear_atbm_015	4	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0043_sud_vo_adv_dear_atbm_015_atbm-004_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0043_sud_vo_adv_dear_atbm_015_atbm-004_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0043_sud_vo_adv_dear_atbm_015_atbm-004_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	39	40	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
44	燕	『鬼教官アイドル爆誕』……！？\n何を勝手なことをやっているんだ！？	sud_vo_adv_dear_atbm_015_atbm-005	sud_vo_adv_dear_atbm_015	5	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0044_sud_vo_adv_dear_atbm_015_atbm-005_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0044_sud_vo_adv_dear_atbm_015_atbm-005_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0044_sud_vo_adv_dear_atbm_015_atbm-005_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	48	50	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
45	燕	盛ってみましたではない！\nむしろ炎上を煽っているだろうが！	sud_vo_adv_dear_atbm_015_atbm-006	sud_vo_adv_dear_atbm_015	6	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0045_sud_vo_adv_dear_atbm_015_atbm-006_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0045_sud_vo_adv_dear_atbm_015_atbm-006_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0045_sud_vo_adv_dear_atbm_015_atbm-006_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	55	57	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
46	燕	……確かに。\nなぜ、これで順位が上がっているのだ？	sud_vo_adv_dear_atbm_015_atbm-007	sud_vo_adv_dear_atbm_015	7	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0046_sud_vo_adv_dear_atbm_015_atbm-007_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0046_sud_vo_adv_dear_atbm_015_atbm-007_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0046_sud_vo_adv_dear_atbm_015_atbm-007_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	64	65	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
47	燕	なるほど、そういうことか。\n私はまともなアイドルではないからな。	sud_vo_adv_dear_atbm_015_atbm-008	sud_vo_adv_dear_atbm_015	8	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0047_sud_vo_adv_dear_atbm_015_atbm-008_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0047_sud_vo_adv_dear_atbm_015_atbm-008_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0047_sud_vo_adv_dear_atbm_015_atbm-008_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	74	75	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
48	燕	……誰がおかしなアイドルだ！！	sud_vo_adv_dear_atbm_015_atbm-009	sud_vo_adv_dear_atbm_015	9	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0048_sud_vo_adv_dear_atbm_015_atbm-009_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0048_sud_vo_adv_dear_atbm_015_atbm-009_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0048_sud_vo_adv_dear_atbm_015_atbm-009_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	77	78	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
49	燕	そこの評価はいらん！\nいったいどういうことだ！？	sud_vo_adv_dear_atbm_015_atbm-010	sud_vo_adv_dear_atbm_015	10	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0049_sud_vo_adv_dear_atbm_015_atbm-010_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0049_sud_vo_adv_dear_atbm_015_atbm-010_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0049_sud_vo_adv_dear_atbm_015_atbm-010_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	84	87	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
50	燕	どんな感じだ！？	sud_vo_adv_dear_atbm_015_atbm-011	sud_vo_adv_dear_atbm_015	11	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0050_sud_vo_adv_dear_atbm_015_atbm-011_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0050_sud_vo_adv_dear_atbm_015_atbm-011_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0050_sud_vo_adv_dear_atbm_015_atbm-011_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	94	95	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
51	燕	……そ、そうなのか？	sud_vo_adv_dear_atbm_015_atbm-012	sud_vo_adv_dear_atbm_015	12	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0051_sud_vo_adv_dear_atbm_015_atbm-012_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0051_sud_vo_adv_dear_atbm_015_atbm-012_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0051_sud_vo_adv_dear_atbm_015_atbm-012_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	109	110	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
52	燕	……しかし、この動画を見ると、\n確かに言葉が厳しすぎたかもしれんな。	sud_vo_adv_dear_atbm_015_atbm-013	sud_vo_adv_dear_atbm_015	13	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0052_sud_vo_adv_dear_atbm_015_atbm-013_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0052_sud_vo_adv_dear_atbm_015_atbm-013_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0052_sud_vo_adv_dear_atbm_015_atbm-013_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	118	119	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
53	燕	秦谷は暖簾のように受け流すとはいえ、\n今後は気を付けた方が良さそうだ。	sud_vo_adv_dear_atbm_015_atbm-014	sud_vo_adv_dear_atbm_015	14	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0053_sud_vo_adv_dear_atbm_015_atbm-014_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0053_sud_vo_adv_dear_atbm_015_atbm-014_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0053_sud_vo_adv_dear_atbm_015_atbm-014_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	125	126	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
54	燕	……貴様の言う通りだ。\n反省する。	sud_vo_adv_dear_atbm_015_atbm-015	sud_vo_adv_dear_atbm_015	15	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0054_sud_vo_adv_dear_atbm_015_atbm-015_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0054_sud_vo_adv_dear_atbm_015_atbm-015_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0054_sud_vo_adv_dear_atbm_015_atbm-015_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	134	135	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
55	燕	うむ。\n今日もよろしく頼む。	sud_vo_adv_dear_atbm_015_atbm-016	sud_vo_adv_dear_atbm_015	16	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0055_sud_vo_adv_dear_atbm_015_atbm-016_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0055_sud_vo_adv_dear_atbm_015_atbm-016_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0055_sud_vo_adv_dear_atbm_015_atbm-016_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	145	146	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
56	燕	白草四音。	sud_vo_adv_dear_atbm_015_atbm-017	sud_vo_adv_dear_atbm_015	17	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0056_sud_vo_adv_dear_atbm_015_atbm-017_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0056_sud_vo_adv_dear_atbm_015_atbm-017_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0056_sud_vo_adv_dear_atbm_015_atbm-017_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	163	164	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
57	燕	フン、貴様が私のプロデューサーに\n利用されただけだろう？	sud_vo_adv_dear_atbm_015_atbm-018	sud_vo_adv_dear_atbm_015	18	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0057_sud_vo_adv_dear_atbm_015_atbm-018_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0057_sud_vo_adv_dear_atbm_015_atbm-018_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0057_sud_vo_adv_dear_atbm_015_atbm-018_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	174	175	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
58	燕	なぜ動揺している？\nまさか本当に貴様がやったのか？	sud_vo_adv_dear_atbm_015_atbm-019	sud_vo_adv_dear_atbm_015	19	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0058_sud_vo_adv_dear_atbm_015_atbm-019_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0058_sud_vo_adv_dear_atbm_015_atbm-019_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0058_sud_vo_adv_dear_atbm_015_atbm-019_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	187	188	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
59	燕	くだらん茶番はいい。\n貴様のパフォーマンスはチェックした。	sud_vo_adv_dear_atbm_015_atbm-020	sud_vo_adv_dear_atbm_015	20	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0059_sud_vo_adv_dear_atbm_015_atbm-020_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0059_sud_vo_adv_dear_atbm_015_atbm-020_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0059_sud_vo_adv_dear_atbm_015_atbm-020_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	202	203	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
60	燕	何を取っても一級品の技術。\nおそらく相当な努力をしたのだろう。	sud_vo_adv_dear_atbm_015_atbm-021	sud_vo_adv_dear_atbm_015	21	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0060_sud_vo_adv_dear_atbm_015_atbm-021_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0060_sud_vo_adv_dear_atbm_015_atbm-021_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0060_sud_vo_adv_dear_atbm_015_atbm-021_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	204	207	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
61	燕	それだけの実力があって、\nなぜ卑怯な策を使う？	sud_vo_adv_dear_atbm_015_atbm-022	sud_vo_adv_dear_atbm_015	22	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0061_sud_vo_adv_dear_atbm_015_atbm-022_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0061_sud_vo_adv_dear_atbm_015_atbm-022_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0061_sud_vo_adv_dear_atbm_015_atbm-022_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	217	218	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
62	燕	貴様はなぜアイドルをやっている？	sud_vo_adv_dear_atbm_015_atbm-023	sud_vo_adv_dear_atbm_015	23	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0062_sud_vo_adv_dear_atbm_015_atbm-023_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0062_sud_vo_adv_dear_atbm_015_atbm-023_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0062_sud_vo_adv_dear_atbm_015_atbm-023_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	220	224	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
63	燕	随分と回りくどいやり方だな。	sud_vo_adv_dear_atbm_015_atbm-024	sud_vo_adv_dear_atbm_015	24	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0063_sud_vo_adv_dear_atbm_015_atbm-024_01_subtitle.txt	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0063_sud_vo_adv_dear_atbm_015_atbm-024_02_voice.wav	C:\Repositories\GakumasuVoice\output\tsubame\20260715_014559_limit100\items\0063_sud_vo_adv_dear_atbm_015_atbm-024_03_metadata.json	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5232373933/1d6b56115e2f14ca944a055496bed593	246	247	/data/data/com.bandainamcoent.idolmaster_gakuen/files/octo/v1/400/3/5239363833/2f13c8250a816cc729041b2cd42ec2bd
